ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
1096,B,Flight,4,2,199,3,low,M,23,2994,1
7351,D,Ship,4,2,262,3,low,M,2,4015,0
6775,D,Ship,3,2,150,3,low,M,2,4660,1
6753,A,Ship,3,4,250,3,low,M,6,4830,1
10469,C,Ship,5,1,241,5,low,M,4,1348,1
10485,A,Ship,5,1,257,5,high,F,2,1323,0
8036,F,Ship,4,4,256,5,high,M,1,1927,1
6005,C,Road,6,1,255,4,low,M,5,1253,1
9412,B,Ship,5,5,236,5,low,F, *7 ,1137,0
9859,D,Road,6,3,166,5,medium,F,3,4596,1
7160,F,Ship,3,4,177,4,medium,F,3,1148,0
10920,F,Ship,5,1,221,6,medium,F, *7 ,1841,1
8516,F,Ship,3,5,193,2,low,F,10,5776,0
4623,A,Ship,4,1,223,3,low,F,9,4832,0
5050,B,Road,4,1,259,3,medium,M,5,4435,1
8112,F,Ship,3,3,217,4,medium,F,3,5602,0
9660,F,Ship,6,5,286,4,medium,F,3,1773,1
2124,F,Ship,3,2,238,2,low,F,29,3728,1
2006,F,Ship,4,2,244,2,medium,M,15,2857,1
10344,F,Ship,2,1,109,4,low,F,3,5264,1
4451,C,Ship,4,4,176,6,high,M,5,4494,1
10315,D,Ship,3,4,195,2,low,F,5,4660,1
6449,C,Flight,3,4,150,2,low,F,6,5987,0
3363,A,Ship,3,2,206,3,high,F,1,4431,1
8286,F,Ship,4,3,211,8,medium,F,3,4550,0
9091,D,Ship,6,5,256,4,low,F,2,1163,0
8043,A,Ship,3,3,307,5,low,F,3,1578,1
4494,F,Ship,5,2,219,4,low,F, *7 ,4787,1
6664,B,Ship,2,1,143,3,low,M,4,4512,0
10905,A,Ship,4,2,218,2,low,M,4,4299,1
7961,C,Flight,6,1,260,5,low,F,3,1434,0
10904,F,Ship,3,5,241,4,low,F,9,5526,1
3454,B,Ship,4,3,192,3,low,M,1,4045,1
2673,A,Ship,4,1,251,4,medium,F,33,2906,1
10400,F,Road,4,2,189,10,medium,F,5,5470,0
7158,F,Ship,7,2,295,4,low,F,10,1587,0
1928,F,Flight,5,2,151,3,medium,M,20,1395,1
8332,B,Road,7,5,287,4,low,F, *7 ,1748,0
35,C,Ship,4,2,227,4,medium,F,22,2460,1
9482,F,Ship,5,1,234,3,low,F,4,5033,0
7484,F,Ship,6,4,284,4,low,M, *7 ,1584,0
5603,C,Road,4,2,233,3,low,F,3,5740,1
8887,D,Road,7,3,305,4,medium,F,5,1198,0
4280,F,Ship,4,3,191,3,medium,M,1,4219,0
3068,F,Ship,5,5,180,4,high,M,10,1200,1
6075,A,Ship,4,3,145,4,medium,M,2,5735,0
5859,A,Ship,2,5,279,3,low,F, *7 ,4632,0
7458,F,Ship,4,5,226,6,medium,F,10,1348,1
3718,B,Ship,3,5,274,3,low,F,3,5156,0
346,B,Ship,5,1,264,3,low,M,6,2882,1
7758,F,Ship,4,3,254,5,low,F,3,1248,0
7028,F,Ship,4,4,214,2,high,F,1,4117,1
4302,F,Ship,3,2,204,2,high,F,2,5526,0
700,B,Flight,6,5,113,3,high,M,31,1037,1
9343,D,Ship,4,2,210,3,low,M,5,4746,0
1113,A,Flight,5,1,222,3,high,M,21,2351,1
3082,B,Ship,4,3,134,2,medium,F,29,1010,1
9738,F,Flight,3,2,210,3,low,F,9,4731,1
8950,B,Ship,5,1,241,3,low,M, *7 ,5342,0
8509,D,Flight,3,3,264,3,low,F,6,5482,1
9568,B,Road,5,4,201,2,low,M,5,5593,1
7346,F,Ship,4,3,171,3,medium,F, *7 ,4826,0
1423,D,Ship,4,3,186,3,low,F,25,3851,1
9042,F,Flight,3,4,181,3,low,M,10,5276,1
8300,F,Ship,5,1,103,5,low,M,3,4966,0
10542,F,Road,5,4,228,4,low,F, *7 ,4831,1
4306,B,Ship,6,1,271,10,medium,M,5,5459,0
351,A,Ship,4,5,188,3,low,F,13,2409,1
8055,A,Ship,5,1,267,5,medium,F,10,1818,0
4923,A,Road,3,1,209,2,high,F,1,5779,1
4939,D,Flight,4,4,185,3,high,F,6,4238,1
198,F,Ship,2,3,136,3,low,F,19,1568,1
10789,D,Ship,4,3,241,5,low,M,6,1324,0
8933,C,Ship,6,3,258,4,medium,M,9,1924,0
8174,F,Ship,4,2,181,3,medium,M,4,5717,0
6866,F,Flight,6,3,266,4,low,F,9,1876,0
5371,D,Ship,4,1,158,3,medium,M,5,5782,0
4676,F,Ship,4,4,269,4,medium,F,3,5032,1
7915,D,Ship,3,2,163,2,low,F,5,5021,0
1248,F,Flight,4,4,197,3,low,F,29,2915,1
9929,C,Ship,6,1,289,5,medium,M, *7 ,1223,0
10338,F,Ship,4,3,197,3,medium,F,6,5395,0
9982,B,Road,4,2,219,4,low,M, *7 ,5660,0
10336,B,Ship,3,1,251,3,medium,F,4,5291,0
6243,A,Ship,4,5,251,2,medium,F, *7 ,5232,0
9916,B,Ship,5,3,275,5,low,F,2,1816,0
8549,C,Ship,5,2,226,5,medium,M,5,1323,0
10781,C,Ship,4,4,234,5,low,M, *7 ,1871,0
6031,D,Flight,6,2,268,4,low,M, *7 ,1943,0
660,F,Road,5,3,138,2,low,M,13,1056,1
10769,C,Ship,4,1,237,5,medium,M,5,1154,1
6421,D,Road,4,5,181,3,medium,M,1,5310,0
5085,A,Flight,4,5,133,3,medium,M,4,5180,1
3601,D,Ship,3,4,245,10,medium,M,1,5363,0
2118,F,Ship,3,2,135,2,medium,F,2,1150,1
7792,B,Road,4,1,237,3,medium,F, *7 ,5668,1
6848,F,Flight,4,1,172,3,medium,F,10,5106,1
9172,B,Road,5,5,271,6,low,M,6,1450,1
8610,F,Road,5,2,221,6,medium,M,4,1952,1
6731,C,Ship,3,5,161,2,medium,M,9,4623,0
9180,F,Flight,5,3,218,6,low,F,6,1519,1
4658,F,Flight,4,1,273,2,high,F,10,5832,1
6041,C,Flight,6,3,264,4,medium,F,6,1622,1
6543,A,Ship,7,5,296,4,low,F,2,1823,1
5714,F,Ship,5,2,280,3,high,F, *7 ,5858,1
9196,B,Flight,5,1,236,5,low,M, *7 ,1441,0
4627,D,Ship,3,1,152,3,low,F,3,5839,1
1426,B,Ship,5,2,239,2,medium,F,15,2471,1
5741,C,Road,4,1,260,3,medium,M,9,5886,1
10190,F,Ship,4,1,228,5,low,F,6,1874,0
2688,F,Ship,3,4,208,3,medium,F,23,2100,1
3583,D,Ship,3,4,182,3,medium,F,2,5281,1
4817,C,Ship,6,5,244,4,low,M,9,1789,1
3678,F,Road,3,1,180,6,low,M,5,4802,1
7268,F,Flight,5,4,233,3,low,M,6,4275,1
3374,F,Ship,3,4,186,2,medium,F,9,5841,0
2374,B,Ship,5,2,140,3,medium,F,16,1969,1
6610,B,Ship,5,1,267,5,medium,M,10,1505,0
4493,C,Ship,4,4,252,4,medium,F,4,4832,0
7698,F,Ship,3,2,189,3,high,M,1,4997,1
9403,D,Ship,6,3,257,4,low,F,2,1694,0
6470,F,Ship,5,3,189,5,low,M, *7 ,4869,0
8039,C,Ship,7,3,301,4,medium,M,1,1966,1
2853,A,Road,4,4,153,3,low,F,27,1613,1
5291,C,Ship,4,3,194,2,medium,M,4,5780,1
5193,A,Road,5,4,233,3,low,M, *7 ,5076,1
693,A,Flight,4,1,250,2,low,M,17,3544,1
10755,A,Ship,5,5,227,5,medium,M,5,1186,0
7743,A,Ship,6,2,301,4,medium,M,10,1747,1
711,A,Ship,3,4,117,3,medium,M,23,1527,1
9126,F,Ship,2,4,204,10,low,F,4,4679,1
9848,F,Road,5,1,173,4,medium,F,2,4615,0
6312,F,Flight,6,5,269,4,low,M,9,1826,0
4864,B,Ship,4,1,241,4,medium,M,9,5360,0
3725,C,Ship,5,1,245,3,medium,M,9,5690,0
3554,F,Road,3,5,271,2,low,F,3,4878,0
9470,F,Flight,4,4,137,3,medium,F, *7 ,4066,1
10822,B,Flight,3,1,102,3,medium,M,9,4459,1
6955,D,Ship,3,2,245,2,low,F, *7 ,4692,0
1495,D,Road,3,5,192,2,medium,F,5,2339,1
4704,F,Ship,3,4,232,2,low,M,10,5678,0
2762,F,Ship,3,1,193,2,medium,F,23,2728,1
3815,C,Road,3,4,231,2,high,F,6,4452,0
8531,C,Ship,5,2,181,3,low,M,4,4323,0
4318,B,Ship,4,5,211,4,medium,F,10,4004,0
3159,A,Flight,4,2,159,5,low,F,4,5547,1
5806,B,Ship,3,3,178,3,low,M,3,5396,1
5690,F,Ship,4,4,135,2,low,M,4,4684,0
10434,F,Ship,4,2,170,10,medium,F,4,4696,1
4425,A,Ship,3,3,251,2,low,M,3,5168,0
2620,B,Flight,5,1,151,2,medium,F,30,1377,1
2311,D,Road,4,3,223,10,low,F,21,2943,1
4108,B,Flight,3,5,108,2,low,F,10,5559,1
6199,D,Ship,3,5,175,3,medium,F, *7 ,5471,1
10745,C,Ship,5,4,236,5,medium,F, *7 ,1017,0
5740,B,Road,4,5,164,3,high,M, *7 ,4657,0
5658,F,Ship,4,4,217,5,medium,M,6,5891,1
8612,F,Road,4,5,234,5,low,F,1,1991,1
4909,D,Road,3,5,194,3,medium,F,3,4435,1
4819,D,Ship,4,3,260,5,low,M,10,1832,1
3824,F,Road,3,3,154,10,medium,F,1,5235,1
6224,F,Ship,6,5,244,4,medium,F,2,1980,0
7348,B,Ship,3,3,232,2,low,M,5,4255,1
3740,F,Ship,3,5,159,3,medium,F,1,4314,1
5722,B,Ship,6,3,309,4,low,M,5,1712,0
6778,B,Ship,5,1,249,3,medium,F,5,4392,0
8556,F,Ship,7,4,287,4,low,M,9,1667,1
7198,B,Ship,4,3,150,4,low,F,4,1021,0
10766,F,Ship,5,1,274,5,low,F,2,1558,1
892,B,Ship,3,4,255,4,low,F,12,2266,1
4772,F,Road,5,4,251,2,low,F,3,5347,1
769,D,Ship,4,3,141,3,low,F,2,1915,1
4000,B,Ship,3,4,134,3,high,F,6,5680,0
9881,C,Flight,6,3,296,4,low,F,4,1650,0
5171,C,Ship,3,1,244,3,high,M, *7 ,5140,1
9551,C,Ship,6,5,204,3,medium,M, *7 ,4119,0
10713,A,Ship,4,2,233,5,low,F, *7 ,1097,0
3872,F,Ship,4,2,265,4,medium,M,3,4283,1
7396,B,Flight,5,2,223,5,low,F,5,1010,1
7844,F,Ship,3,5,171,2,medium,M,1,4783,1
3991,D,Ship,6,3,205,3,low,M,10,4996,0
4887,A,Ship,4,2,160,2,high,F,5,4343,0
5229,A,Ship,5,1,233,3,low,M,10,5289,0
4470,F,Ship,4,4,135,2,low,F,10,4508,1
457,D,Ship,3,3,254,2,high,M,17,3153,1
8565,A,Ship,3,2,193,2,low,M,3,4799,1
9580,B,Road,4,5,176,3,high,F,1,5096,1
6435,A,Flight,4,2,238,2,medium,F,9,4937,0
10759,D,Ship,4,4,260,5,low,F,5,1952,1
8624,F,Road,5,1,239,5,low,F,6,1815,0
5288,F,Ship,4,1,268,3,medium,M,6,4681,1
4883,C,Ship,4,3,181,4,low,F, *7 ,5106,0
7363,D,Ship,4,3,203,2,medium,F, *7 ,4185,0
8046,F,Ship,5,1,307,4,low,M, *7 ,1511,1
5531,C,Ship,5,3,264,5,medium,F,5,1399,0
8458,B,Ship,3,2,179,3,low,M,4,4102,1
3918,F,Ship,6,1,160,5,medium,M, *7 ,5982,0
10117,D,Road,4,5,170,3,medium,M,3,4695,1
6873,A,Ship,2,3,164,5,low,M, *7 ,1243,0
9648,F,Ship,4,1,272,2,low,M,2,5022,0
8694,F,Ship,6,2,164,4,low,M,6,5264,0
9796,B,Ship,5,4,222,2,high,M, *7 ,4996,1
4017,A,Ship,4,5,157,4,low,F, *7 ,4344,1
9611,C,Ship,3,3,264,2,low,M,2,4350,0
6303,A,Flight,7,2,307,4,medium,M,2,1073,0
7765,D,Ship,6,1,280,4,medium,M,6,1735,1
6492,F,Ship,6,4,251,4,low,F,10,1568,1
9797,C,Ship,4,1,177,2,low,M,2,5911,0
5796,F,Ship,4,5,142,2,medium,F,9,5425,1
10255,D,Road,3,5,217,3,medium,M,3,5433,0
8383,D,Ship,4,3,173,4,low,M,9,5672,0
1510,B,Flight,3,3,223,2,medium,M,30,3622,1
69,A,Ship,4,2,231,4,medium,F,6,2512,1
8213,C,Road,3,4,186,4,low,F,6,5540,0
9409,D,Ship,5,5,222,6,low,M,1,1962,0
10511,C,Ship,3,2,195,2,high,M,2,4669,1
562,B,Flight,2,5,157,6,high,F,17,1764,1
906,F,Ship,4,4,147,3,low,M,13,1145,1
4287,A,Ship,3,5,170,7,low,F, *7 ,4373,1
8244,F,Ship,4,4,177,7,low,F,3,5646,1
5074,B,Flight,3,1,203,2,low,M,2,4647,1
5523,A,Ship,4,2,133,3,low,M,2,1212,1
1140,F,Ship,4,5,171,6,medium,F,27,1840,1
10532,F,Road,5,4,236,4,medium,M,6,4457,0
9192,F,Flight,6,3,266,4,low,F,9,1106,1
7146,F,Ship,5,4,243,5,low,F,2,1637,0
4797,A,Flight,5,2,275,4,medium,F,10,1141,1
3338,F,Ship,6,2,204,4,medium,F,2,4431,0
4914,F,Road,3,1,166,2,low,M,2,5710,1
9072,F,Ship,3,1,159,3,low,F,3,5044,0
4712,F,Ship,4,2,239,3,medium,F,5,5978,0
7993,D,Ship,3,2,255,7,medium,M,2,5282,0
6742,B,Ship,3,2,209,2,medium,F,2,4635,0
3207,A,Ship,2,4,176,2,medium,F,2,5138,0
10377,A,Ship,4,3,169,3,low,F, *7 ,4613,0
362,F,Ship,3,2,159,3,medium,F,4,1681,1
5037,A,Ship,6,3,271,4,medium,F,1,1733,0
3227,C,Ship,4,2,271,3,medium,M,4,4743,1
6093,A,Ship,5,1,279,4,medium,F,3,4607,0
1921,D,Flight,4,5,232,2,low,F,21,3128,1
8598,F,Ship,5,1,226,5,medium,M,3,1409,0
3483,A,Ship,3,5,216,4,low,F,3,4934,0
4080,F,Ship,5,4,160,3,high,M,2,5876,0
3782,F,Ship,4,1,197,3,low,F,6,5032,0
3963,A,Road,3,4,186,3,medium,M, *7 ,4536,0
3119,C,Ship,2,4,182,4,medium,M,1,3624,1
3482,F,Ship,4,3,254,4,low,M,9,4492,0
9538,B,Ship,3,3,275,3,medium,M, *7 ,4968,0
3618,F,Ship,4,5,208,5,low,F, *7 ,5833,0
6518,F,Ship,3,5,270,3,high,F, *7 ,4459,1
10321,D,Ship,3,4,273,3,high,F, *7 ,4530,1
10804,B,Road,5,2,250,5,low,F,9,1897,0
5146,B,Ship,5,4,97,6,high,M, *7 ,5509,1
8964,F,Ship,5,2,183,5,high,F, *7 ,4820,0
3767,C,Ship,5,2,156,4,low,M, *7 ,5014,0
6665,C,Ship,3,4,199,3,low,M, *7 ,5089,0
7587,A,Ship,5,1,238,6,medium,M,10,5508,0
6538,B,Ship,6,4,279,4,low,F,1,1246,1
6290,F,Road,6,5,309,4,low,M,6,1463,1
860,F,Ship,4,1,265,4,low,F,30,3896,1
6641,C,Ship,4,1,156,2,low,M, *7 ,5488,0
9011,C,Ship,4,2,210,3,low,M, *7 ,5672,1
4884,F,Ship,2,1,138,2,low,M, *7 ,4932,1
5529,A,Ship,6,4,248,4,low,F,6,1851,0
1039,D,Ship,4,3,97,2,low,M,26,1598,1
4717,D,Ship,3,5,260,2,medium,M,1,5970,0
6437,C,Flight,2,1,173,2,high,M,1,4135,1
9964,B,Ship,7,3,306,4,low,M,2,1790,1
4186,B,Ship,5,5,228,4,low,M,6,4946,1
3857,C,Ship,3,2,183,3,medium,M,9,4282,0
6867,A,Flight,7,1,302,4,low,M,4,1647,0
3686,F,Road,4,2,262,2,medium,M,3,4090,1
7102,B,Road,5,2,223,5,medium,M,5,1484,1
6310,B,Flight,5,5,251,6,medium,M,4,1077,0
3432,F,Flight,3,1,228,3,medium,M,9,5530,0
7773,A,Ship,4,3,197,4,medium,M,9,4429,0
8642,F,Flight,6,1,261,4,medium,M,10,1290,1
5512,B,Ship,6,2,309,4,low,M, *7 ,1941,0
210,F,Ship,2,5,148,3,high,F,11,1502,1
10974,F,Flight,5,2,240,5,low,F, *7 ,1923,0
38,F,Ship,2,4,181,6,medium,F,16,3605,1
9980,F,Road,3,2,257,2,medium,M, *7 ,4242,1
4196,F,Ship,3,2,255,4,medium,M,5,4415,0
498,F,Ship,4,4,199,2,low,M,9,3075,1
4042,B,Ship,5,5,243,2,low,M,9,4669,1
5341,D,Flight,4,1,249,5,low,M,9,4396,0
7615,D,Ship,5,3,178,4,medium,M,10,5382,1
4180,B,Ship,4,1,155,3,low,F,4,5666,0
6560,F,Road,7,1,250,4,low,M,9,1890,1
5358,F,Flight,4,5,183,2,medium,F,2,4533,1
6995,C,Flight,4,3,254,2,low,M,3,5546,0
5615,C,Flight,3,2,257,5,low,M,5,4130,1
6026,F,Flight,5,3,267,5,low,M,6,1119,1
4030,B,Ship,4,1,209,2,low,F,10,5066,0
7893,A,Ship,6,2,99,3,low,M, *7 ,5872,0
3257,C,Ship,5,2,137,3,low,M,6,4883,0
9640,B,Ship,5,4,191,3,high,F, *7 ,4435,1
7717,D,Ship,6,2,306,4,low,F,1,1815,1
1225,D,Road,3,3,218,2,medium,M,9,2069,1
6081,A,Ship,3,1,133,3,medium,M, *7 ,4004,1
4863,A,Ship,4,3,223,3,low,F,10,5560,1
2811,A,Ship,4,2,225,2,low,F,6,2010,1
5497,D,Flight,5,2,205,3,low,F,2,4270,0
8594,F,Ship,3,3,188,4,medium,M,1,4296,1
7412,F,Flight,4,3,235,5,low,F,4,1839,1
6115,D,Ship,3,2,204,3,low,F, *7 ,4586,1
3799,D,Ship,5,1,241,3,high,M, *7 ,5306,1
10114,B,Road,6,5,282,4,low,M,10,4901,0
9940,B,Ship,4,3,218,5,medium,F,9,1024,0
5481,A,Flight,3,1,222,3,medium,F, *7 ,4650,1
3208,B,Ship,6,4,227,5,medium,F, *7 ,4388,0
2555,C,Ship,5,5,264,3,medium,F,23,2837,1
4217,C,Ship,3,5,194,4,low,M,1,5534,0
8446,B,Ship,3,5,142,2,low,M,6,5974,1
9321,A,Flight,4,1,252,4,low,F, *7 ,5459,1
3537,A,Road,4,5,259,2,low,M, *7 ,4390,1
6660,F,Ship,5,3,224,4,low,M, *7 ,4553,0
5114,F,Ship,5,4,154,2,low,F,5,5528,0
8356,B,Flight,4,2,255,5,medium,M,2,1255,0
3557,C,Road,5,2,244,2,low,M,10,5696,0
10115,C,Road,3,2,156,2,medium,M,10,4276,0
5720,F,Ship,3,1,239,8,high,M,6,5023,1
1663,D,Ship,6,1,286,7,medium,F, *7 ,2338,1
9461,C,Flight,6,1,279,4,low,F,4,1263,1
9779,C,Ship,3,1,263,3,medium,F,4,4208,0
7205,C,Ship,5,4,252,5,low,F,10,1015,1
10166,F,Ship,6,5,286,4,medium,F,4,4889,0
4836,F,Ship,4,4,176,2,medium,F,1,5793,0
4135,D,Ship,4,1,193,4,low,F,4,4796,0
4868,F,Ship,3,3,166,2,medium,F, *7 ,5871,0
9384,F,Ship,5,4,157,7,medium,M,3,4723,0
8311,D,Ship,6,3,264,4,medium,M,5,1397,0
3765,A,Ship,5,4,241,3,high,M,6,4157,0
8971,D,Ship,4,5,247,2,medium,F,9,4656,0
8622,F,Road,4,2,246,5,low,M,9,1206,1
6990,F,Flight,3,1,187,2,low,F, *7 ,4292,1
4776,F,Road,3,3,265,3,medium,F,3,5241,0
5691,A,Ship,3,5,143,3,low,F,10,5021,0
6291,A,Road,5,5,298,4,low,M, *7 ,1631,0
8534,F,Ship,5,4,271,2,medium,F,6,4801,1
9456,F,Flight,4,2,270,5,low,F,5,1747,1
10335,A,Ship,4,3,170,4,medium,F,9,4375,0
10178,F,Ship,6,3,284,4,low,F,3,1291,0
2496,F,Ship,3,5,229,3,medium,F,12,3049,1
8842,B,Ship,7,1,269,4,medium,M,4,1118,1
1483,D,Road,5,2,264,5,low,F,27,3118,1
3717,A,Ship,5,1,197,4,low,F,2,5594,1
5739,A,Road,3,3,245,2,low,F,4,4719,1
8916,F,Flight,7,4,270,4,medium,F,5,1735,0
3578,F,Flight,4,1,102,3,medium,M,3,4179,0
9231,A,Ship,5,5,253,2,high,F,3,4851,0
4264,B,Flight,4,1,240,4,low,F,6,4811,0
10835,C,Flight,2,4,114,5,high,M,3,4423,0
9869,C,Flight,2,4,285,3,high,M,6,4427,1
7365,A,Ship,4,1,263,2,low,F,5,4010,1
2425,D,Ship,5,3,250,2,low,F,14,2064,1
649,D,Ship,4,3,202,3,medium,M,2,3962,1
2196,F,Flight,3,5,169,3,medium,M,13,1934,1
10183,D,Ship,6,2,247,4,medium,M,3,1118,0
283,D,Flight,3,3,155,3,low,F,29,1712,1
4901,C,Ship,4,4,163,6,medium,M,1,4584,0
1334,F,Ship,5,5,260,2,low,F,23,3065,1
2952,F,Ship,4,2,165,3,low,M, *7 ,1702,1
4181,C,Ship,4,5,199,2,medium,M,4,4762,0
4174,B,Ship,3,2,234,2,medium,M, *7 ,4012,1
1845,A,Ship,3,4,198,2,medium,F,20,2266,1
9555,A,Ship,3,2,204,2,low,F,2,5033,1
874,B,Ship,4,4,197,3,medium,M,20,3080,1
4088,F,Road,3,5,268,2,medium,M,5,1707,0
5363,C,Ship,4,2,240,3,medium,M,9,5170,1
4554,F,Ship,6,3,244,4,low,F,5,1668,1
2749,D,Flight,4,4,178,3,low,F,1,1165,1
6586,B,Flight,7,2,275,4,medium,F,6,1513,0
3222,F,Ship,3,4,155,2,low,M,3,5481,1
514,B,Ship,5,3,250,5,low,M,12,2722,1
8955,A,Ship,3,2,271,5,low,M,5,4880,0
1947,A,Ship,5,1,182,3,low,M, *7 ,3580,1
7257,A,Flight,5,4,154,2,medium,M,10,5670,0
8646,F,Flight,4,4,225,5,low,F,1,1476,1
9687,A,Ship,5,5,218,5,medium,F, *7 ,1692,0
4806,F,Flight,7,5,278,4,low,F,5,1572,1
5924,F,Ship,5,5,275,3,medium,M,9,4287,1
4983,A,Ship,3,3,262,7,high,F,9,5097,0
8462,F,Ship,3,2,243,4,medium,M,5,4670,1
3662,F,Ship,4,1,271,2,low,F,1,4866,0
537,A,Road,2,3,154,4,high,F,17,1897,1
5698,B,Ship,3,1,191,5,medium,M,2,4956,1
6471,A,Ship,3,5,270,3,high,M,1,4078,1
7174,B,Ship,6,4,286,4,medium,M,9,1096,1
7100,F,Road,3,4,180,7,high,M,4,5500,0
9335,C,Ship,5,4,242,4,medium,F,5,5375,0
10767,A,Ship,5,2,264,5,medium,M,4,1318,0
6328,B,Ship,5,2,135,3,medium,M,9,5173,0
3460,B,Ship,2,4,180,2,low,F, *7 ,4321,1
2471,C,Flight,5,5,169,2,medium,F,14,1497,1
1440,F,Ship,4,3,217,3,medium,F,16,3444,1
9467,C,Flight,4,1,174,4,low,M,3,5295,0
6044,F,Flight,6,2,250,4,medium,F,3,1777,1
2991,A,Road,4,1,144,4,high,M,5,1294,1
10946,F,Road,5,2,257,6,low,M,3,1379,1
6893,C,Ship,5,5,268,5,medium,F,10,1906,0
7619,C,Ship,4,2,175,6,low,F,5,5445,1
1751,C,Ship,3,1,142,4,low,M,4,1583,1
2631,A,Ship,3,5,185,2,medium,M,27,3624,1
5402,F,Ship,5,3,245,4,high,M, *7 ,4129,1
9778,B,Ship,5,2,174,3,low,F,10,5973,1
5879,C,Road,4,2,268,3,medium,M,1,4927,0
322,B,Ship,4,5,141,3,medium,M,12,1672,1
4348,B,Ship,3,5,155,4,low,M,6,5386,0
7908,F,Ship,3,2,251,4,high,F, *7 ,4038,0
6685,D,Ship,4,3,150,2,high,F, *7 ,4965,1
7673,C,Flight,6,5,219,5,low,F,2,1475,1
8991,A,Ship,4,2,239,4,low,F,10,5528,1
4700,F,Ship,3,4,147,3,low,F, *7 ,5525,0
3559,D,Flight,4,4,210,2,high,M,6,4076,0
5317,D,Road,4,3,227,2,low,M,3,4375,0
8496,F,Flight,4,2,185,3,low,M, *7 ,4322,1
9651,A,Ship,6,1,117,7,medium,F,4,4211,0
6589,D,Flight,6,1,273,4,medium,F,6,1524,0
7460,F,Ship,5,5,225,5,low,F,9,1646,1
1713,A,Ship,3,4,242,5,low,M,5,2307,1
878,F,Ship,4,1,222,3,medium,M,25,2582,1
6878,F,Ship,5,2,244,6,low,M,5,1702,1
8484,F,Road,3,2,160,2,high,M,4,4376,0
1573,D,Ship,2,1,252,3,low,F,12,2800,1
6954,F,Ship,3,1,207,2,low,F, *7 ,5596,0
9304,B,Road,2,4,269,4,low,M,2,4267,1
7498,B,Ship,5,4,231,6,medium,F,3,1075,0
10037,C,Ship,4,5,240,5,medium,M, *7 ,4314,0
4398,F,Flight,5,2,143,4,low,F,10,5400,0
930,F,Ship,3,3,153,5,low,F,12,1972,1
7512,F,Road,7,5,275,4,low,F,3,1107,0
9898,B,Ship,3,5,220,3,low,F,5,4407,0
5608,B,Road,3,1,166,2,medium,F,9,5853,1
4427,C,Ship,5,3,254,2,low,F,4,5014,0
7589,C,Ship,3,1,220,4,medium,M, *7 ,5894,1
4187,C,Ship,4,4,133,2,medium,F,4,4724,0
6790,B,Ship,4,4,207,10,low,F,1,4602,0
2013,A,Ship,3,4,195,3,medium,M,23,3499,1
9767,C,Ship,5,2,182,4,medium,F,9,5159,0
477,A,Ship,4,2,149,3,medium,M,26,1863,1
10538,F,Road,4,4,180,4,medium,F, *7 ,5609,1
8663,C,Ship,7,5,293,4,low,F,2,1080,1
9716,F,Road,4,5,248,3,low,F,2,5310,1
4072,B,Ship,3,3,228,3,medium,F, *7 ,4927,0
4105,D,Road,4,4,186,2,low,F,1,4519,0
7138,B,Flight,5,4,238,8,low,M,3,4046,0
3502,B,Ship,4,2,247,3,medium,M, *7 ,4977,0
10741,D,Ship,4,3,192,4,low,F,3,1406,1
7966,B,Ship,5,4,223,3,medium,M, *7 ,5738,0
7203,A,Ship,5,5,246,5,low,F,6,1911,0
8237,C,Flight,5,1,264,6,high,F,4,5337,0
750,F,Ship,4,5,185,3,medium,M,17,2824,1
9092,F,Ship,4,3,251,5,medium,M,2,1482,0
5683,D,Ship,2,2,182,3,high,M,6,4112,1
1907,C,Road,4,1,148,3,high,F,23,1814,1
9065,C,Ship,4,3,260,4,low,F,5,5307,0
7024,B,Ship,3,3,273,3,medium,F,6,5269,1
10177,D,Ship,6,3,277,4,medium,F,6,1433,0
7849,D,Ship,3,5,211,3,medium,M,5,4058,1
7726,B,Ship,6,2,260,5,low,F,9,1667,1
8425,D,Ship,3,3,160,4,medium,F, *7 ,5147,0
1472,F,Ship,5,2,243,2,medium,F,4,3681,1
5280,F,Ship,6,3,248,4,low,F,6,1997,1
166,B,Ship,3,3,166,4,medium,F,17,1498,1
6599,C,Ship,4,3,264,5,medium,M,3,1639,0
9659,C,Ship,5,4,236,5,low,M,1,1682,0
7150,B,Ship,5,5,235,5,medium,M,9,1032,1
1431,A,Ship,6,2,265,3,low,M,3,1904,1
3655,D,Ship,5,3,169,3,low,F,9,4289,1
2037,A,Road,4,2,172,2,low,M,23,1019,1
3233,C,Ship,3,3,255,2,low,M, *7 ,5955,1
10708,B,Ship,5,2,262,6,low,F, *7 ,1774,0
3073,D,Ship,5,3,254,2,medium,M,4,3297,1
5002,B,Ship,4,5,194,8,medium,F,9,4843,1
10011,A,Flight,5,5,105,4,low,M,6,5135,1
9695,C,Ship,6,3,301,5,low,F,2,1452,1
2530,B,Ship,2,1,255,3,low,M,19,1551,1
5266,B,Ship,6,3,282,4,medium,M,3,1661,0
3304,B,Flight,4,2,222,2,medium,M,5,4268,0
7114,B,Road,4,5,213,3,low,F, *7 ,4490,0
278,F,Flight,4,4,212,3,low,M,21,3307,1
8314,B,Ship,7,4,289,4,low,M,1,1657,0
2615,C,Flight,5,1,253,5,low,M,31,3836,1
